,PROP_OBJECT_NAME,BACNET_APPLICATION_TAG_CHARACTER_STRING
504,OBJECT_ANALOG_VALUE_3001057,NAE08/FC-1.9-UP-85.ZN1T-SP
505,OBJECT_ANALOG_VALUE_3001063,NAE08/FC-1.9-UP-84.ZN1-DMP-MAX
506,OBJECT_ANALOG_VALUE_3001064,NAE08/FC-1.9-UP-84.ZN2-DMP-MAX
507,OBJECT_ANALOG_VALUE_3001065,NAE08/FC-1.9-UP-84.VAV-DMP-MIN-POS
508,OBJECT_ANALOG_VALUE_3001066,NAE08/FC-1.9-UP-84.SUP-HTG-MIN-POS
509,OBJECT_ANALOG_VALUE_3001067,NAE08/FC-1.9-UP-84.ZN2T-SP
510,OBJECT_ANALOG_VALUE_3001069,NAE08/FC-1.9-UP-84.ZN1T-SP
511,OBJECT_ANALOG_VALUE_3001075,NAE08/FC-1.9-UP-83.ZN1-DMP-MAX
512,OBJECT_ANALOG_VALUE_3001076,NAE08/FC-1.9-UP-83.ZN2-DMP-MAX
513,OBJECT_ANALOG_VALUE_3001077,NAE08/FC-1.9-UP-83.VAV-DMP-MIN-POS
514,OBJECT_ANALOG_VALUE_3001078,NAE08/FC-1.9-UP-83.SUP-HTG-MIN-POS
515,OBJECT_ANALOG_VALUE_3001081,NAE08/FC-1.9-UP-83.ZN1T-SP
516,OBJECT_ANALOG_VALUE_3001112,NAE08/FC-1.9-UP-87.SA-T
517,OBJECT_ANALOG_VALUE_3001113,NAE08/FC-1.9-UP-87.CLG-O
518,OBJECT_ANALOG_VALUE_3001114,NAE08/FC-1.9-UP-86.ZN2T-SP
519,OBJECT_ANALOG_VALUE_3001141,NAE08/FC-1.NAE8-T1-VMA73.ZNT-SP
520,OBJECT_ANALOG_VALUE_3001343,NAE08/FC-1.NAE8-T1-VMA44.EAFLOW-SP
521,OBJECT_ANALOG_VALUE_3001344,NAE08/FC-1.NAE8-T1-VMA44.SAFLOW-SP
522,OBJECT_ANALOG_VALUE_3001476,NAE08/FC-1.NAE8-T1-VMA57.EAFLOW-SP
523,OBJECT_ANALOG_VALUE_3001477,NAE08/FC-1.NAE8-T1-VMA57.SAFLOW-SP
524,OBJECT_ANALOG_VALUE_3001544,NAE08/FC-1.NAE8-T1-VMA73.EAFLOW-SP
525,OBJECT_ANALOG_VALUE_3001545,NAE08/FC-1.NAE8-T1-VMA73.SAFLOW-SP
526,OBJECT_ANALOG_VALUE_3001626,NAE08/FC-1.NAE08-T1-FEC70.VAV-DMP-MIN-POS
527,OBJECT_ANALOG_VALUE_3001627,NAE08/FC-1.NAE08-T1-FEC70.SUP-HTG-MIN-POS
528,OBJECT_ANALOG_VALUE_3001628,NAE08/FC-1.NAE8-T1-FEC71.VAV-DMP-MIN-POS
529,OBJECT_ANALOG_VALUE_3001629,NAE08/FC-1.NAE8-T1-FEC71.SUP-HTG-MIN-POS
530,OBJECT_ANALOG_VALUE_3001630,NAE08/FC-1.NAE8-T1-FEC72.VAV-DMP-MIN-POS
531,OBJECT_ANALOG_VALUE_3001631,NAE08/FC-1.NAE8-T1-FEC72.SUP-HTG-MIN-POS
532,OBJECT_ANALOG_VALUE_3001632,NAE08/FC-1.NAE8-T1-FEC73.VAV-DMP-MIN-POS
533,OBJECT_ANALOG_VALUE_3001633,NAE08/FC-1.NAE8-T1-FEC73.SUP-HTG-MIN-POS
534,OBJECT_ANALOG_VALUE_3001634,NAE08/FC-1.NAE8-T1-FEC74.VAV-DMP-MIN-POS
535,OBJECT_ANALOG_VALUE_3001635,NAE08/FC-1.NAE8-T1-FEC74.SUP-HTG-MIN-POS
536,OBJECT_ANALOG_VALUE_3001636,NAE08/FC-1.NAE8-T1-FEC75.VAV-DMP-MIN-POS
537,OBJECT_ANALOG_VALUE_3001637,NAE08/FC-1.NAE8-T1-FEC75.SUP-HTG-MIN-POS
538,OBJECT_ANALOG_VALUE_3001638,NAE08/FC-1.NAE8-T1-FEC76.VAV-DMP-MIN-POS
539,OBJECT_ANALOG_VALUE_3001639,NAE08/FC-1.NAE8-T1-FEC76.SUP-HTG-MIN-POS
540,OBJECT_ANALOG_VALUE_3001640,NAE08/FC-1.NAE8-T1-FEC77.VAV-DMP-MIN-POS
541,OBJECT_ANALOG_VALUE_3001641,NAE08/FC-1.NAE8-T1-FEC77.SUP-HTG-MIN-POS
542,OBJECT_ANALOG_VALUE_3001642,NAE08/FC-1.NAE8-T1-FEC78.VAV-DMP-MIN-POS
543,OBJECT_ANALOG_VALUE_3001643,NAE08/FC-1.NAE8-T1-FEC78.SUP-HTG-MIN-POS
544,OBJECT_ANALOG_VALUE_3001644,NAE08/FC-1.NAE8-T1-FEC79.VAV-DMP-MIN-POS
545,OBJECT_ANALOG_VALUE_3001645,NAE08/FC-1.NAE8-T1-FEC79.SUP-HTG-MIN-POS
546,OBJECT_ANALOG_VALUE_3001646,NAE08/FC-1.NAE8-T1-FEC80.VAV-DMP-MIN-POS
547,OBJECT_ANALOG_VALUE_3001647,NAE08/FC-1.NAE8-T1-FEC80.SUP-HTG-MIN-POS
548,OBJECT_ANALOG_VALUE_3001670,NAE08/FC-1.7-UP-90.ZN1-DMP-MAX
549,OBJECT_ANALOG_VALUE_3001671,NAE08/FC-1.7-UP-90.ZN3-DMP-MAX
550,OBJECT_ANALOG_VALUE_3001673,NAE08/FC-1.7-UP-90.ZN2-DMP-MAX
551,OBJECT_ANALOG_VALUE_3001683,NAE08/FC-1.7-UP-90.VAV-DMP-MIN-POS
552,OBJECT_ANALOG_VALUE_3001689,NAE08/FC-1.7-UP-90.ZN2T-SP
553,OBJECT_ANALOG_VALUE_3001693,NAE08/FC-1.7-UP-90.ZN1T-SP
554,OBJECT_ANALOG_VALUE_3001708,NAE08/FC-1.7-UP-90.ZN3T-SP
555,OBJECT_ANALOG_VALUE_3001712,NAE08/FC-1.7-UP-91.ZN1-DMP-MAX
556,OBJECT_ANALOG_VALUE_3001725,NAE08/FC-1.7-UP-91.VAV-DMP-MIN-POS
557,OBJECT_ANALOG_VALUE_3001735,NAE08/FC-1.7-UP-91.ZN1T-SP
558,OBJECT_ANALOG_VALUE_3001756,NAE08/FC-1.7-UP-92.ZN1-DMP-MAX
559,OBJECT_ANALOG_VALUE_3001757,NAE08/FC-1.7-UP-92.ZN3-DMP-MAX
560,OBJECT_ANALOG_VALUE_3001759,NAE08/FC-1.7-UP-92.ZN2-DMP-MAX
561,OBJECT_ANALOG_VALUE_3001769,NAE08/FC-1.7-UP-92.VAV-DMP-MIN-POS
562,OBJECT_ANALOG_VALUE_3001775,NAE08/FC-1.7-UP-92.ZN2T-SP
563,OBJECT_ANALOG_VALUE_3001779,NAE08/FC-1.7-UP-92.ZN1T-SP
564,OBJECT_ANALOG_VALUE_3001795,NAE08/FC-1.7-UP-92.ZN3T-SP
565,OBJECT_ANALOG_VALUE_3001927,NAE08/FC-1.9-UP-88.ZN-T
566,OBJECT_ANALOG_VALUE_3001928,NAE08/FC-1.9-UP-88.ZN-SP
567,OBJECT_ANALOG_VALUE_3001933,NAE08/FC-1.9-UP-88.SA-T
568,OBJECT_ANALOG_VALUE_3001934,NAE08/FC-1.9-UP-88.SAFLOW-SP
569,OBJECT_ANALOG_VALUE_3001935,NAE08/FC-1.9-UP-88.SA-F
570,OBJECT_ANALOG_VALUE_3001936,NAE08/FC-1.9-UP-88.CLG-O
571,OBJECT_ANALOG_VALUE_3001937,NAE08/FC-1.9-UP-88.CLGOCC-SP
572,OBJECT_ANALOG_VALUE_3001938,NAE08/FC-1.9-UP-88.CLGSTBY-SP
573,OBJECT_ANALOG_VALUE_3001939,NAE08/FC-1.9-UP-88.CLGUNOCC-SP
574,OBJECT_ANALOG_VALUE_3001940,NAE08/FC-1.9-UP-88.HTGOCC-SP
575,OBJECT_ANALOG_VALUE_3001941,NAE08/FC-1.9-UP-88.HTGSTBY-SP
576,OBJECT_ANALOG_VALUE_3001942,NAE08/FC-1.9-UP-88.HTGUNOCC-SP
577,OBJECT_ANALOG_VALUE_3001943,NAE08/FC-1.9-UP-88.EFFCLG-SP
578,OBJECT_ANALOG_VALUE_3001944,NAE08/FC-1.9-UP-88.EFFHTG-SP
579,OBJECT_ANALOG_VALUE_3001948,NAE08/FC-1.9-UP-89.ZN-SP
580,OBJECT_ANALOG_VALUE_3001953,NAE08/FC-1.9-UP-89.CLGUNOCC-MINFLOW
581,OBJECT_ANALOG_VALUE_3001954,NAE08/FC-1.9-UP-89.HTGUNOCC-MINFLOW
582,OBJECT_ANALOG_VALUE_3001955,NAE08/FC-1.9-UP-89.CLG-MINFLOW
583,OBJECT_ANALOG_VALUE_3001956,NAE08/FC-1.9-UP-89.HTG-MINFLOW
584,OBJECT_ANALOG_VALUE_3001957,NAE08/FC-1.9-UP-89.SA-T
585,OBJECT_ANALOG_VALUE_3001958,NAE08/FC-1.9-UP-89.SAFLOW-SP
586,OBJECT_ANALOG_VALUE_3001959,NAE08/FC-1.9-UP-89.SA-F
587,OBJECT_ANALOG_VALUE_3001960,NAE08/FC-1.9-UP-89.CLG-O
588,OBJECT_ANALOG_VALUE_3001961,NAE08/FC-1.9-UP-89.CLGOCC-SP
589,OBJECT_ANALOG_VALUE_3001962,NAE08/FC-1.9-UP-89.CLGSTBY-SP
590,OBJECT_ANALOG_VALUE_3001963,NAE08/FC-1.9-UP-89.CLGUNOCC-SP
591,OBJECT_ANALOG_VALUE_3001964,NAE08/FC-1.9-UP-89.HTGOCC-SP
592,OBJECT_ANALOG_VALUE_3001965,NAE08/FC-1.9-UP-89.HTGSTBY-SP
593,OBJECT_ANALOG_VALUE_3001966,NAE08/FC-1.9-UP-89.HTGUNOCC-SP
594,OBJECT_ANALOG_VALUE_3001967,NAE08/FC-1.9-UP-89.EFFCLG-SP
595,OBJECT_ANALOG_VALUE_3001968,NAE08/FC-1.9-UP-89.EFFHTG-SP
596,OBJECT_ANALOG_VALUE_3002177,NAE08/FC-1.8-UP-100.ZN3-MIN-DMP-POS
597,OBJECT_ANALOG_VALUE_3002179,NAE08/FC-1.8-UP-100.ZN3-DMP-MAX
598,OBJECT_ANALOG_VALUE_3002181,NAE08/FC-1.8-UP-100.ZN2-DMP-MAX
599,OBJECT_ANALOG_VALUE_3002182,NAE08/FC-1.8-UP-100.CLGOCC-SP
600,OBJECT_ANALOG_VALUE_3002183,NAE08/FC-1.8-UP-100.CLGSTBY-SP
601,OBJECT_ANALOG_VALUE_3002184,NAE08/FC-1.8-UP-100.CLGUNOCC-SP
602,OBJECT_ANALOG_VALUE_3002185,NAE08/FC-1.8-UP-100.HTGOCC-SP
603,OBJECT_ANALOG_VALUE_3002186,NAE08/FC-1.8-UP-100.HTGSTBY-SP
604,OBJECT_ANALOG_VALUE_3002187,NAE08/FC-1.8-UP-100.HTGUNOCC-SP
605,OBJECT_ANALOG_VALUE_3002188,NAE08/FC-1.8-UP-100.EFFCLG-SP
606,OBJECT_ANALOG_VALUE_3002189,NAE08/FC-1.8-UP-100.EFFHTG-SP
607,OBJECT_ANALOG_VALUE_3002190,NAE08/FC-1.8-UP-100.VAV-DMP-MIN-POS
608,OBJECT_ANALOG_VALUE_3002191,NAE08/FC-1.8-UP-100.SUP-HTG-MIN-POS
609,OBJECT_ANALOG_VALUE_3002192,NAE08/FC-1.8-UP-100.ZN2T-SP
610,OBJECT_ANALOG_VALUE_3002199,NAE08/FC-1.8-UP-100.ZN3T-SP
611,OBJECT_ANALOG_VALUE_3002222,NAE08/FC-1.NAE8-T1-FEC46.VAV-DMP-MIN-POS
612,OBJECT_ANALOG_VALUE_3002223,NAE08/FC-1.NAE8-T1-FEC46.SUP-HTG-MIN-POS
613,OBJECT_ANALOG_VALUE_3002224,NAE08/FC-1.NAE8-T1-FEC47.VAV-DMP-MIN-POS
614,OBJECT_ANALOG_VALUE_3002225,NAE08/FC-1.NAE8-T1-FEC47.SUP-HTG-MIN-POS
615,OBJECT_ANALOG_VALUE_3002226,NAE08/FC-1.NAE8-T1-FEC48.VAV-DMP-MIN-POS
616,OBJECT_ANALOG_VALUE_3002227,NAE08/FC-1.NAE8-T1-FEC48.SUP-HTG-MIN-POS
617,OBJECT_ANALOG_VALUE_3002228,NAE08/FC-1.NAE8-T1-FEC49.VAV-DMP-MIN-POS
618,OBJECT_ANALOG_VALUE_3002229,NAE08/FC-1.NAE8-T1-FEC49.SUP-HTG-MIN-POS
619,OBJECT_ANALOG_VALUE_3002230,NAE08/FC-1.NAE8-T1-FEC50.VAV-DMP-MIN-POS
620,OBJECT_ANALOG_VALUE_3002231,NAE08/FC-1.NAE8-T1-FEC50.SUP-HTG-MIN-POS
621,OBJECT_ANALOG_VALUE_3002232,NAE08/FC-1.NAE8-T1-FEC51.VAV-DMP-MIN-POS
622,OBJECT_ANALOG_VALUE_3002233,NAE08/FC-1.NAE8-T1-FEC51.SUP-HTG-MIN-POS
623,OBJECT_ANALOG_VALUE_3002234,NAE08/FC-1.NAE8-T1-FEC52.VAV-DMP-MIN-POS
624,OBJECT_ANALOG_VALUE_3002235,NAE08/FC-1.NAE8-T1-FEC52.SUP-HTG-MIN-POS
625,OBJECT_ANALOG_VALUE_3002236,NAE08/FC-1.NAE8-T1-FEC53.VAV-DMP-MIN-POS
626,OBJECT_ANALOG_VALUE_3002237,NAE08/FC-1.NAE8-T1-FEC53.SUP-HTG-MIN-POS
627,OBJECT_ANALOG_VALUE_3002238,NAE08/FC-1.NAE8-T1-FEC54.VAV-DMP-MIN-POS
628,OBJECT_ANALOG_VALUE_3002239,NAE08/FC-1.NAE8-T1-FEC54.SUP-HTG-MIN-POS
629,OBJECT_ANALOG_VALUE_3002240,NAE08/FC-1.NAE8-T1-FEC55.VAV-DMP-MIN-POS
630,OBJECT_ANALOG_VALUE_3002241,NAE08/FC-1.NAE8-T1-FEC55.SUP-HTG-MIN-POS
631,OBJECT_ANALOG_VALUE_3002242,NAE08/FC-1.NAE8-T1-FEC56.VAV-DMP-MIN-POS
632,OBJECT_ANALOG_VALUE_3002243,NAE08/FC-1.NAE8-T1-FEC56.SUP-HTG-MIN-POS
633,OBJECT_ANALOG_VALUE_3002244,NAE08/FC-1.7-UP-90.SUP-HTG-MIN-POS
634,OBJECT_ANALOG_VALUE_3002245,NAE08/FC-1.7-UP-91.SUP-HTG-MIN-POS
635,OBJECT_ANALOG_VALUE_3002246,NAE08/FC-1.7-UP-92.SUP-HTG-MIN-POS
636,OBJECT_ANALOG_VALUE_3002247,NAE08/FC-1.NAE8-T1-FEC59.VAV-DMP-MIN-POS
637,OBJECT_ANALOG_VALUE_3002248,NAE08/FC-1.NAE8-T1-FEC59.SUP-HTG-MIN-POS
638,OBJECT_ANALOG_VALUE_3002249,NAE08/FC-1.NAE8-T1-FEC60.VAV-DMP-MIN-POS
639,OBJECT_ANALOG_VALUE_3002250,NAE08/FC-1.NAE8-T1-FEC60.SUP-HTG-MIN-POS
640,OBJECT_ANALOG_VALUE_3002251,NAE08/FC-1.NAE8-T1-FEC61.VAV-DMP-MIN-POS
641,OBJECT_ANALOG_VALUE_3002252,NAE08/FC-1.NAE8-T1-FEC61.SUP-HTG-MIN-POS
642,OBJECT_ANALOG_VALUE_3002253,NAE08/FC-1.NAE8-T1-FEC62.VAV-DMP-MIN-POS
643,OBJECT_ANALOG_VALUE_3002254,NAE08/FC-1.NAE8-T1-FEC62.SUP-HTG-MIN-POS
644,OBJECT_ANALOG_VALUE_3002255,NAE08/FC-1.NAE8-T1-FEC63.VAV-DMP-MIN-POS
645,OBJECT_ANALOG_VALUE_3002256,NAE08/FC-1.NAE8-T1-FEC63.SUP-HTG-MIN-POS
646,OBJECT_ANALOG_VALUE_3002257,NAE08/FC-1.NAE8-T1-FEC64.VAV-DMP-MIN-POS
647,OBJECT_ANALOG_VALUE_3002258,NAE08/FC-1.NAE8-T1-FEC64.SUP-HTG-MIN-POS
648,OBJECT_ANALOG_VALUE_3002259,NAE08/FC-1.NAE8-T1-FEC65.VAV-DMP-MIN-POS
649,OBJECT_ANALOG_VALUE_3002260,NAE08/FC-1.NAE8-T1-FEC65.SUP-HTG-MIN-POS
650,OBJECT_ANALOG_VALUE_3002261,NAE08/FC-1.NAE8-T1-FEC66.VAV-DMP-MIN-POS
651,OBJECT_ANALOG_VALUE_3002262,NAE08/FC-1.NAE8-T1-FEC66.SUP-HTG-MIN-POS
652,OBJECT_ANALOG_VALUE_3002263,NAE08/FC-1.NAE8-T1-FEC67.VAV-DMP-MIN-POS
653,OBJECT_ANALOG_VALUE_3002264,NAE08/FC-1.NAE8-T1-FEC67.SUP-HTG-MIN-POS
654,OBJECT_ANALOG_VALUE_3002265,NAE08/FC-1.NAE8-T1-FEC68.VAV-DMP-MIN-POS
655,OBJECT_ANALOG_VALUE_3002266,NAE08/FC-1.NAE8-T1-FEC68.SUP-HTG-MIN-POS
656,OBJECT_ANALOG_VALUE_3002267,NAE08/FC-1.NAE8-T1-FEC69.VAV-DMP-MIN-POS
657,OBJECT_ANALOG_VALUE_3002268,NAE08/FC-1.NAE8-T1-FEC69.SUP-HTG-MIN-POS
658,OBJECT_ANALOG_VALUE_3002448,NAE08/FC-1.9-UP-86.ZN3T-SP
659,OBJECT_ANALOG_VALUE_3002468,NAE08/FC-1.9-UP-88.CLGUNOCC-MINFLOW
660,OBJECT_ANALOG_VALUE_3002469,NAE08/FC-1.9-UP-88.HTGUNOCC-MINFLOW
661,OBJECT_ANALOG_VALUE_3002470,NAE08/FC-1.9-UP-88.CLDWN-MINFLOW
662,OBJECT_ANALOG_VALUE_3002471,NAE08/FC-1.9-UP-88.WU-MINFLOW
663,OBJECT_ANALOG_VALUE_3002472,NAE08/FC-1.9-UP-88.MINFLOWCO2-SP
664,OBJECT_ANALOG_VALUE_3002473,NAE08/FC-1.9-UP-88.MINFLOWCO2-PB
665,OBJECT_ANALOG_VALUE_3002474,NAE08/FC-1.9-UP-88.OCC-LEVEL
666,OBJECT_ANALOG_VALUE_3002475,NAE08/FC-1.9-UP-88.CLG-MINFLOW
667,OBJECT_ANALOG_VALUE_3002476,NAE08/FC-1.9-UP-88.HTG-MINFLOW
668,OBJECT_ANALOG_VALUE_3002477,NAE08/FC-1.9-UP-88.OA-PERCENT
669,OBJECT_ANALOG_VALUE_3002481,NAE08/FC-1.9-UP-88.SAFLOW-ABSEFFORT
670,OBJECT_ANALOG_VALUE_3002482,NAE08/FC-1.9-UP-88.SAFLOW-ABSERROR
671,OBJECT_ANALOG_VALUE_3002483,NAE08/FC-1.9-UP-88.SAFLOW-ERROR
672,OBJECT_ANALOG_VALUE_3002484,NAE08/FC-1.9-UP-88.SAFLOW-EWMA
673,OBJECT_ANALOG_VALUE_3002485,NAE08/FC-1.9-UP-88.SAD-ST
674,OBJECT_ANALOG_VALUE_3002487,NAE08/FC-1.9-UP-88.CLG-ABSERROR
675,OBJECT_ANALOG_VALUE_3002488,NAE08/FC-1.9-UP-88.CLG-ABSEFFORT
676,OBJECT_ANALOG_VALUE_3002489,NAE08/FC-1.9-UP-88.CLG-ERROR
677,OBJECT_ANALOG_VALUE_3002490,NAE08/FC-1.9-UP-88.CLG-EWMA
678,OBJECT_ANALOG_VALUE_3002493,NAE08/FC-1.9-UP-88.WCT-DIFF
679,OBJECT_ANALOG_VALUE_3002495,NAE08/FC-1.9-UP-88.SA-AREA
680,OBJECT_ANALOG_VALUE_3002496,NAE08/FC-1.9-UP-88.SA-KFACTOR
681,OBJECT_ANALOG_VALUE_3002497,NAE08/FC-1.9-UP-88.CLG-MAXFLOW
682,OBJECT_ANALOG_VALUE_3002498,NAE08/FC-1.9-UP-88.CLGOCC-MINFLOW
683,OBJECT_ANALOG_VALUE_3002499,NAE08/FC-1.9-UP-88.HTGOCC-MINFLOW
684,OBJECT_ANALOG_VALUE_3002501,NAE08/FC-1.9-UP-88.PFRESTART-TIME
685,OBJECT_ANALOG_VALUE_3002504,NAE08/FC-1.9-UP-88.UNOCC-SATTIME
686,OBJECT_ANALOG_VALUE_3002508,NAE08/FC-1.9-UP-88.OCCMODE-BYPASSTIME
687,OBJECT_ANALOG_VALUE_3002509,NAE08/FC-1.9-UP-88.HTG-PURGETIME
688,OBJECT_ANALOG_VALUE_3002528,NAE08/FC-1.8-UP-101.ZN1-DMP-MAX
689,OBJECT_ANALOG_VALUE_3002529,NAE08/FC-1.8-UP-101.CLGOCC-SP
690,OBJECT_ANALOG_VALUE_3002530,NAE08/FC-1.8-UP-101.CLGSTBY-SP
691,OBJECT_ANALOG_VALUE_3002531,NAE08/FC-1.8-UP-101.CLGUNOCC-SP
692,OBJECT_ANALOG_VALUE_3002532,NAE08/FC-1.8-UP-101.HTGOCC-SP
693,OBJECT_ANALOG_VALUE_3002533,NAE08/FC-1.8-UP-101.HTGSTBY-SP
694,OBJECT_ANALOG_VALUE_3002534,NAE08/FC-1.8-UP-101.HTGUNOCC-SP
695,OBJECT_ANALOG_VALUE_3002535,NAE08/FC-1.8-UP-101.VAV-DMP-MIN-POS
696,OBJECT_ANALOG_VALUE_3002536,NAE08/FC-1.8-UP-101.SUP-HTG-MIN-POS
697,OBJECT_ANALOG_VALUE_3002538,NAE08/FC-1.8-UP-101.ZN1T-SP
698,OBJECT_ANALOG_VALUE_3002562,NAE08/FC-1.NAE8-T1-FEC45.RA-CO2A
699,OBJECT_ANALOG_VALUE_3002588,NAE08/FC-1.NAE8-T1-FEC64.ZONE1_3-T
700,OBJECT_ANALOG_VALUE_3002619,NAE08/FC-1.7-UP-93.ZN1-DMP-MAX
701,OBJECT_ANALOG_VALUE_3002620,NAE08/FC-1.7-UP-93.VAV-DMP-MIN-POS
702,OBJECT_ANALOG_VALUE_3002623,NAE08/FC-1.7-UP-93.ZN1T-SP
703,OBJECT_ANALOG_VALUE_3003411,NAE08/FC-1.9-UP-87.ZN-SP
704,OBJECT_ANALOG_VALUE_3003412,NAE08/FC-1.9-UP-87.ZN-T
705,OBJECT_ANALOG_VALUE_3003422,NAE08/FC-1.9-UP-89.SAD-ST
706,OBJECT_ANALOG_VALUE_3003423,NAE08/FC-1.9-UP-87.OA-PERCENT
707,OBJECT_ANALOG_VALUE_3003424,NAE08/FC-1.9-UP-87.SAD-ST
708,OBJECT_ANALOG_VALUE_3003425,NAE08/FC-1.9-UP-87.SA-F
709,OBJECT_ANALOG_VALUE_3003807,NAE08/FC-1.8-UP-102.ZN1-DMP-MAX
710,OBJECT_ANALOG_VALUE_3003808,NAE08/FC-1.8-UP-102.VAV-DMP-MIN-POS
711,OBJECT_ANALOG_VALUE_3003809,NAE08/FC-1.8-UP-102.SUP-HTG-MIN-POS
712,OBJECT_ANALOG_VALUE_3003810,NAE08/FC-1.8-UP-102.ZN1T-SP
713,OBJECT_ANALOG_VALUE_3003814,NAE08/FC-1.8-UP-102.CLGOCC-SP
714,OBJECT_ANALOG_VALUE_3003815,NAE08/FC-1.8-UP-102.CLGSTBY-SP
715,OBJECT_ANALOG_VALUE_3003816,NAE08/FC-1.8-UP-102.CLGUNOCC-SP
716,OBJECT_ANALOG_VALUE_3003817,NAE08/FC-1.8-UP-102.HTGOCC-SP
717,OBJECT_ANALOG_VALUE_3003818,NAE08/FC-1.8-UP-102.HTGSTBY-SP
718,OBJECT_ANALOG_VALUE_3003819,NAE08/FC-1.8-UP-102.HTGUNOCC-SP
719,OBJECT_ANALOG_VALUE_3003942,NAE08/FC-1.NAE8-T1-FEC81.CO2 SP Differential
720,OBJECT_ANALOG_VALUE_3003943,NAE08/FC-1.NAE8-T1-FEC58.CO2 SP Differential
721,OBJECT_ANALOG_VALUE_3003975,NAE08/FC-1.NAE8-T1-FEC58.Floor Max CO2
722,OBJECT_ANALOG_VALUE_3003976,NAE08/FC-1.NAE8-T1-FEC81.Floor Max CO2
723,OBJECT_ANALOG_VALUE_3003977,NAE08/FC-1.NAE8-T1-FEC45.Floor Max CO2
724,OBJECT_ANALOG_VALUE_3004001,NAE08/FC-1.NAE8-T1-FEC45.CO2 SP Differential
725,OBJECT_ANALOG_VALUE_3004309,NAE08/FC-1.NAE8-T1-FEC45.2DAT RST ZNT MAX
726,OBJECT_ANALOG_VALUE_3004310,NAE08/FC-1.NAE8-T1-FEC45.2DAT RST ZNT MIN
727,OBJECT_ANALOG_VALUE_3004311,NAE08/FC-1.NAE8-T1-FEC45.1DAT RST OAT MIN
728,OBJECT_ANALOG_VALUE_3004312,NAE08/FC-1.NAE8-T1-FEC45.1DAT CLG-MAX OAT RST
729,OBJECT_ANALOG_VALUE_3004313,NAE08/FC-1.NAE8-T1-FEC45.1DAT RST OAT MAX
730,OBJECT_ANALOG_VALUE_3004314,NAE08/FC-1.NAE8-T1-FEC45.1DAT CLG-MIN OAT RST
731,OBJECT_ANALOG_VALUE_3004315,NAE08/FC-1.NAE8-T1-FEC45.2DAT CLG-MAX ZNT RST
732,OBJECT_ANALOG_VALUE_3004316,NAE08/FC-1.NAE8-T1-FEC45.2DAT CLG-MIN ZNT RST
733,OBJECT_ANALOG_VALUE_3004318,NAE08/FC-1.NAE8-T1-FEC45.OA-T
734,OBJECT_ANALOG_VALUE_3004319,NAE08/FC-1.NAE8-T1-FEC45.Min CO2 RST
735,OBJECT_ANALOG_VALUE_3004323,NAE08/FC-1.NAE8-T1-FEC45.DAT-SP-RAT
736,OBJECT_ANALOG_VALUE_3004324,NAE08/FC-1.NAE8-T1-FEC45.DAT-SP-OAT
737,OBJECT_ANALOG_VALUE_3004327,NAE08/FC-1.NAE8-T1-FEC45.Discharge Air Setpoint Calculat
738,OBJECT_ANALOG_VALUE_3004328,NAE08/FC-1.NAE8-T1-FEC45.Eff OA Flow Setpoint
739,OBJECT_ANALOG_VALUE_3004329,NAE08/FC-1.NAE8-T1-FEC45.RAT-SP
740,OBJECT_ANALOG_VALUE_3004330,NAE08/FC-1.NAE8-T1-FEC45.MIAFLOW-SP
741,OBJECT_ANALOG_VALUE_3004331,NAE08/FC-1.NAE8-T1-FEC58.2DAT RST ZNT MAX
742,OBJECT_ANALOG_VALUE_3004332,NAE08/FC-1.NAE8-T1-FEC58.2DAT RST ZNT MIN
743,OBJECT_ANALOG_VALUE_3004333,NAE08/FC-1.NAE8-T1-FEC58.1DAT RST OAT MIN
744,OBJECT_ANALOG_VALUE_3004334,NAE08/FC-1.NAE8-T1-FEC58.1DAT CLG-MAX OAT RST
745,OBJECT_ANALOG_VALUE_3004335,NAE08/FC-1.NAE8-T1-FEC58.1DAT RST OAT MAX
746,OBJECT_ANALOG_VALUE_3004336,NAE08/FC-1.NAE8-T1-FEC58.1DAT CLG-MIN OAT RST
747,OBJECT_ANALOG_VALUE_3004337,NAE08/FC-1.NAE8-T1-FEC58.MIAFLOW-SP
748,OBJECT_ANALOG_VALUE_3004338,NAE08/FC-1.NAE8-T1-FEC58.2DAT CLG-MAX ZNT RST
749,OBJECT_ANALOG_VALUE_3004339,NAE08/FC-1.NAE8-T1-FEC58.2DAT CLG-MIN ZNT RST
750,OBJECT_ANALOG_VALUE_3004341,NAE08/FC-1.NAE8-T1-FEC58.OA-T
751,OBJECT_ANALOG_VALUE_3004342,NAE08/FC-1.NAE8-T1-FEC58.Min CO2 RST
752,OBJECT_ANALOG_VALUE_3004346,NAE08/FC-1.NAE8-T1-FEC58.DAT-SP-RAT
753,OBJECT_ANALOG_VALUE_3004347,NAE08/FC-1.NAE8-T1-FEC58.DAT-SP-OAT
754,OBJECT_ANALOG_VALUE_3004350,NAE08/FC-1.NAE8-T1-FEC58.Discharge Air Setpoint Calculat
755,OBJECT_ANALOG_VALUE_3004351,NAE08/FC-1.NAE8-T1-FEC58.RAT-SP
756,OBJECT_ANALOG_VALUE_3004352,NAE08/FC-1.NAE8-T1-FEC58.Eff OA Flow Setpoint
757,OBJECT_ANALOG_VALUE_3004353,NAE08/FC-1.NAE8-T1-FEC81.2DAT RST ZNT MAX
